rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
860	200	8.024872e-05	0.047284036	0.0069539003	0.040971241	0.011395261	1	1	1	1	1	0	1	0	0.84649568	0.38448104	0.22791061	0.095528892	0.47303524	0.92155469
861	200	0.00014184729	0.049714385	0.007341025	0.032512642	0.010023986	1	0	1	1	1	1	0	0	0.8439146	0.42364074	0.13057037	0.051881295	0.58189654	0.9386888
862	200	0.00025072866	0.035418336	0.003245221	0.024997782	0.0039815613	1	1	1	1	1	1	1	0	0.87795066	0.36131914	0.14022702	0.055368967	0.64056595	1.1040546
863	200	0.00030315515	0.053426184	0.0053861728	0.028105854	0.005356652	1	1	1	1	1	1	1	0	0.80909798	0.43443221	0.16326402	0.070330507	0.48200165	1.0262898
864	200	4.539993e-05	0.055627956	0.015071614	0.063369035	0.020246005	1	0	1	0	1	0	0	0	1.0078065	0.42529673	0.18797359	0.07054327	0.79112877	1.1383477
865	200	9.7028449e-05	0.072513881	0.0087742028	0.061649144	0.011955779	1	1	1	1	0	0	1	0	0.93116595	0.42223111	0.13043032	0.047760865	0.71715289	1.0172448
866	200	0.00014184729	0.0092697359	0.0042191735	0.011796557	0.0057758004	1	0	1	1	1	1	1	0	0.84316622	0.38637941	0.14576257	0.069889654	0.43644585	1.0306404
867	200	4.539993e-05	0.063479681	0.013578706	0.055770909	0.018422122	1	0	1	1	0	0	0	0	0.93979928	0.37076653	0.15194224	0.058678535	0.43768752	1.0582455
868	200	0.00014184729	0.086066606	0.01041942	0.084933032	0.012555647	0	0	1	0	1	0	0	0	0.85627604	0.37701718	0.14038134	0.03136729	0.32692751	0.93564693
869	200	9.7028449e-05	0.027010352	0.0077682787	0.044054614	0.010095348	0	0	1	1	1	0	1	0	0.88411724	0.43661976	0.11839016	0.050137461	0.52734342	0.99391272
870	200	0.00011731676	0.039966728	0.0077751449	0.035257934	0.010834121	0	1	0	0	1	1	1	0	0.87531043	0.36652109	0.13008126	0.047735846	0.90858855	1.1047775
871	200	8.024872e-05	0.025774638	0.0079195363	0.03222047	0.012363139	1	1	1	1	1	1	1	0	1.0202597	0.43613217	0.22890587	0.079009814	0.32690548	1.031678
872	200	5.4892898e-05	0.044650286	0.0096929121	0.049103468	0.014280641	1	1	1	0	1	0	1	0	1.1138205	0.43600616	0.1553133	0.064815341	0.41561822	0.85080835
873	200	0.0002073686	0.046282317	0.0042543062	0.023232064	0.0049793851	1	1	1	1	1	1	1	0	0.98176156	0.40910797	0.1371068	0.044708605	0.66854573	1.0739965
874	200	0.0002073686	0.043024779	0.0052994722	0.029229105	0.005623354	1	1	0	1	1	1	1	0	0.91646815	0.41005564	0.14351838	0.066828167	0.88512557	1.0279355
875	200	0.00030315515	0.042116193	0.0071739417	0.01966724	0.0055441054	1	1	1	1	1	1	1	0	0.97067441	0.38117184	0.1145642	0.04633993	0.59548067	1.0887914
876	200	0.0002073686	0.031267416	0.0056293851	0.016504967	0.007363796	1	1	1	0	1	1	1	0	0.88532876	0.40656611	0.16736857	0.060706478	0.38939988	1.1292129
877	200	9.7028449e-05	0.046956451	0.014551521	0.040229336	0.013241333	1	0	1	1	0	0	1	0	0.97263388	0.43242612	0.16168339	0.056191379	0.5469305	1.0960343
878	200	0.0002073686	0.04611202	0.0033197986	0.019679881	0.0038612552	1	1	1	1	1	1	1	0	0.78099111	0.37051919	0.11866653	0.064975546	0.66054825	0.9442999
879	200	0.00014184729	0.03374805	0.0076918134	0.038063026	0.0087211511	0	1	1	1	1	0	1	0	0.86879122	0.42938023	0.1760464	0.087933082	0.31280036	1.0637524
880	200	0.0002073686	0.025429856	0.0063791097	0.027012724	0.0079507443	1	0	1	1	1	1	1	0	0.94010678	0.3902483	0.15470116	0.056142968	0.38632088	1.0582073
881	200	0.00014184729	0.041371971	0.0035548656	0.027137808	0.006270004	1	1	1	0	1	1	1	0	0.91229897	0.42093032	0.19327838	0.044419384	0.74503238	0.90776506
